koi_fpflag_co,koi_time0,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_smet,ra,dec,koi_fwm_sdec,koi_fwm_srao,koi_fittype_ls,koi_fittype_lsmcmc,koi_fittype_mcmc,koi_disposition
1.0,2454965.022,1.102,4.89,153.2,0.09156,12.88,0.0133,9.47,2377.0,7584.36,1.117,0.3029,26.2,1.0,1.0,-0.04,291.28577,45.953651,45.95303,-2.32,0.0,1.0,0.0,1
1.0,2454994.496,0.48076588235294115,2.05,36312.29764705882,20.43184517647059,13.324823529411763,0.327,89.46376470588234,515.6941176470589,31.426235294117646,111.12405399999997,0.24970117647058832,300.64,1.0,1.0,-0.09623529411764707,291.3595,45.93539,45.9345,-2.9,0.0,0.0,0.0,1
0.0,2454998.497,0.1883,2.227,251.9,98.49214,1.32,0.4873,89.95,343.0,3.26,445.0,0.2973,6.4,1.0,1.0,-0.44,293.30792,45.983459,45.98398,1.1,0.0,0.0,1.0,1
0.0,2455200.222,0.1785,6.451,361.7,7.65749,1.58,0.7425,89.95,283.0,1.51,287.7,0.2992,7.6,1.0,1.0,-0.5,297.83392,47.420731,47.42009,0.4,0.0,0.0,1.0,1
0.0,2455226.828,0.5548,2.799,282.9,91.47779,2.37,1.0549,89.95,311.0,2.2,896.0,0.3026,5.6,1.0,1.0,-0.22,289.53293,47.596931,47.59683,3.0,0.0,0.0,1.0,1
1.0,2455163.884,0.916,7.257,8476.0,1.17188,8.71,0.6304,89.63,231.0,0.67,142.3,0.1646,36.8,1.0,1.0,-0.16,296.2486,47.526539,47.526039,-0.46,0.0,1.0,0.0,1
0.0,2455084.111,0.7261,8.19,232.1,2.77942,1.22,1.1071,89.95,189.0,0.3,336.0,0.2291,9.7,1.0,1.0,-0.44,297.04718,47.51762,47.51751,-1.6,0.0,0.0,1.0,1
0.0,2454993.317,0.0666,4.202,92.6,3.50012,4.44,0.2272,89.95,1033.0,269.29,55.3,0.194,6.5,1.0,1.0,-0.06,297.53174,43.350368,43.35019,0.63,0.0,0.0,1.0,1
0.0,2454979.348,0.577,4.809,11004.0,4.73314,6.28,0.2952,89.71,240.0,0.78,113.4,0.2107,38.6,1.0,1.0,0.21,281.6337,43.411579,43.411542,-0.95,0.0,1.0,0.0,0
0.0,2454997.979,0.785,5.15147,205670.0,8.1356,60.79,0.2948,89.59,496.0,14.25,109.49,0.2844,3452.5,1.0,1.0,0.07,288.15308,43.47356,43.47354933,0.1174,0.0,1.0,0.0,1
0.0,2454975.25,0.3668,1.373,327.1,62.58418,1.39,0.1478,89.95,532.0,18.89,118.9,0.2118,4.8,1.0,1.0,-0.12,289.76526,43.432331,43.43223,-0.2,0.0,0.0,1.0,1
0.0,2454995.269,0.2847,4.04,666.0,8.05262,16.67,0.4034,89.95,925.0,172.74,123.2,0.2199,8.3,1.0,1.0,-0.26,290.85773,43.48455,43.48454,0.32,0.0,0.0,1.0,1
0.0,2455094.188,0.3443,17.655,270.3,0.49506,1.74,1.006,89.95,266.0,1.18,153.3,0.2794,17.5,1.0,1.0,-0.06,291.13617,43.476749,43.47584,10.0,0.0,0.0,1.0,1
0.0,2454966.311,0.979,2.061,937.0,0.35748,91.09,0.1116,84.45,2815.0,14853.21,10.13,0.1778,18.3,1.0,1.0,0.07,291.97943,44.69516,44.695188,-0.21,0.0,1.0,0.0,1
0.0,2454965.7,0.473,10.4143,680400.0,0.15973,176.4,0.0432,83.19,1960.0,3487.05,3.9898,0.3259,682.9,1.0,1.0,-0.16,292.27148,44.697262,44.69728428,0.0839,0.0,1.0,0.0,1
0.0,2455132.145,0.0052,3.321,1137.0,54.50512,2.91,0.6583,89.95,274.0,1.34,513.0,0.2243,7.5,1.0,1.0,-0.12,297.04089,44.62812,44.62862,1.1,0.0,0.0,1.0,1
0.0,2454975.028,0.4803847058823529,2.48,18388.55411764706,13.825972705882354,9.221294117647059,0.2088988235294118,89.32141176470589,590.1058823529412,68.40129411764707,64.89068608235294,0.25605764705882356,259.13529411764705,1.0,1.0,-0.11588235294117645,286.28964,44.745998,44.74627,-1.5,0.0,0.0,0.0,1
0.0,2455261.811,1.4513235294117648,8.77,6628.282352941176,48.71723399999999,1910.5354117647053,1.272298823529412,89.80341176470587,267.9647058823529,2.6983529411764704,579.3582352941177,0.2530176470588235,61.31764705882353,1.0,1.0,-0.17988235294117647,295.06277,45.9039,45.90288,2.9,0.0,0.0,0.0,1
0.0,2454973.68,1.287,2.666,3446.0,0.3866,65.27,0.0905,84.54,1047.0,284.63,13.54,0.265,31.8,1.0,1.0,-0.62,297.14429,45.950981,45.951014,-0.21,0.0,1.0,0.0,1
0.0,2454974.406,0.5042188235294118,1.65,24797.516470588245,8.864343294117647,10.970705882352942,0.16788,89.08517647058822,637.5058823529412,57.352235294117655,48.893375023529416,0.2503505882352941,334.7235294117647,1.0,1.0,-0.11164705882352942,283.80612,46.065563,46.0662,-2.6,0.0,0.0,0.0,1
0.0,2455174.067,0.5303,2.819,478.7,57.75943,1.96,0.7316,89.95,274.0,1.34,547.0,0.2619,6.1,1.0,1.0,-0.02,285.07355,46.033482,46.03335,0.2,0.0,0.0,1.0,1
0.0,2454995.962,0.3417,1.901,205.3,192.89667,2.47,0.7029,89.95,480.0,12.58,694.0,0.3261,5.8,1.0,1.0,-0.16,287.25385,46.094769,46.09466,1.3,0.0,0.0,1.0,1
0.0,2455014.887,0.3355,3.435,326.1,11.04239,5.24,0.3237,89.95,694.0,54.88,128.2,0.2208,11.8,1.0,1.0,-0.28,287.37115,46.051189,46.05123,0.28,0.0,0.0,1.0,1
0.0,2454964.552,0.611,5.43155,315910.0,0.38558,136.3,0.0338,82.0,2220.0,5752.74,4.39013,0.3105,6944.9,1.0,1.0,-0.28,295.80463,47.670906,47.67087873,-0.00183,0.0,1.0,0.0,1
0.0,2454980.76,1.227,86.05,1528.9,7e-05,62.03,0.2136,42.34,756.0,77.33,1.66,0.2544,38.3,1.0,1.0,-0.26,296.4761,47.703018,47.703001,-0.254,0.0,1.0,0.0,1
0.0,2454981.105,0.5104317647058824,2.12,2585.4599999999996,43.847902,33.40705882352942,0.4343800000000001,89.65858823529412,456.4823529411765,18.227999999999994,185.22374941176474,0.25579294117647056,64.32823529411765,1.0,1.0,-0.09823529411764707,296.80301,47.785828,47.78569,2.4,0.0,0.0,0.0,1
0.0,2455018.849,1.604801176470588,4.05,2568.8,36.69437823529412,2364.300588235294,1.171489411764706,89.69752941176472,277.43529411764706,3.6651764705882357,404.04776470588223,0.26595058823529405,44.53058823529411,1.0,1.0,-0.2135294117647059,294.99432,43.49432,43.49398,-0.3,0.0,0.0,0.0,1
1.0,2454964.736,1.271,1.54684,4398.5,0.37417,40.94,0.0124,44.35,2429.0,8170.3,1.778,0.2965,327.4,1.0,1.0,-0.36,281.65961,43.587891,43.5869964,-0.591,0.0,1.0,0.0,1
0.0,2455003.669,0.4622458823529412,3.78,11470.487058823528,34.74465411764706,16.38952941176471,0.6759082352941177,89.7095294117647,387.3058823529412,15.034823529411762,229.8954695529412,0.2654388235294117,122.69529411764707,1.0,1.0,-0.12164705882352943,283.87573,43.523079,43.5235,1.1,0.0,0.0,0.0,1
0.0,2454986.668,0.5444788235294119,2.64,11027.684705882353,40.57710211764706,33.35070588235293,0.4624317647058823,89.66741176470589,458.3529411764706,19.52564705882353,188.2641294117647,0.25641764705882353,69.70588235294119,1.0,1.0,-0.09305882352941176,286.51007,43.507629,43.50735,-0.2,0.0,0.0,0.0,1
0.0,2455019.489,0.3044,8.76,117.9,1.12148,1.84,0.4285,89.95,463.0,10.84,84.0,0.1798,5.7,1.0,1.0,0.42,287.49988,43.59108,43.59062,0.0,0.0,0.0,1.0,1
0.0,2455338.695,0.985,52.986,1126.2,0.00104,5.56,0.9756,87.09,259.0,1.06,19.763,0.2748,62.2,1.0,1.0,-0.22,291.08795,44.751789,44.752018,0.92,0.0,0.0,1.0,1
0.0,2454994.034,0.2878,1.293,386.2,152.81604,1.82,0.2242,89.95,469.0,11.43,243.0,0.1785,5.7,1.0,1.0,0.22,300.95102,44.74918,44.7506,1.0,0.0,0.0,1.0,1
0.0,2455226.618,0.0839,1.535,366.4,976.10132,2.88,1.0964,89.95,307.0,2.09,2026.9,0.2827,5.8,1.0,1.0,0.04,283.34769,44.889378,44.88943,0.0,0.0,0.0,1.0,1
0.0,2455076.23,0.1377,6.56,443.8,13.2112,2.18,1.1457,89.95,260.0,1.09,504.0,0.301,7.3,1.0,1.0,-0.12,285.75574,44.85244,44.85313,0.6,0.0,0.0,1.0,1
0.0,2454968.144,0.8375,2.8,206.6,2.70988,10.58,0.2814,89.38,1075.0,315.59,58.5,0.185,8.8,1.0,1.0,0.1,288.47919,46.058208,46.058207,0.1,0.0,0.0,1.0,1
0.0,2455094.734,0.1794,14.93,168.0,1.54233,1.24,1.4294,89.95,221.0,0.56,314.0,0.2972,11.0,1.0,1.0,-0.22,291.21664,46.02248,46.02239,1.3,0.0,0.0,1.0,1
0.0,2454964.781,0.505,2.54719,384480.0,1.31062,42.41,0.0105,78.92,1541.0,1339.86,2.6306,0.0966,1583.7,1.0,1.0,-0.6,295.46451,46.016998,46.01700623,0.3627,0.0,1.0,0.0,1
0.0,2454965.605,1.305,12.8653,6012.3,0.02454,39.76,0.0248,19.36,1637.0,1700.47,1.383,0.2965,347.6,1.0,1.0,-0.28,297.61914,47.767921,47.767768,-0.1,0.0,1.0,0.0,1
0.0,2454972.664,0.547264705882353,2.09,30567.091764705892,21.256778235294117,14.487764705882354,0.32292,89.4944705882353,481.9294117647059,21.543529411764702,109.41822625882354,0.2556929411764707,233.85647058823525,1.0,1.0,-0.09458823529411765,299.18796,47.77029,47.76964,-0.3,0.0,0.0,0.0,1
0.0,2454983.925,0.4636623529411765,3.95,12821.416470588238,29.540281058823524,11.02270588235294,0.7024458823529413,89.7450588235294,359.2470588235294,7.698117647058824,220.82358720000005,0.26102352941176465,130.78235294117653,1.0,1.0,-0.09529411764705883,281.66693,47.876911,47.87692,-1.4,0.0,0.0,0.0,1
0.0,2455005.465,1.0397517647058823,1.55,21291.283529411765,16.579728235294116,35.61129411764706,0.23843058823529412,89.0175294117647,532.2117647058824,27.74447058823529,77.9210588117647,0.2534282352941176,368.9435294117647,1.0,1.0,-0.1371764705882353,288.27332,47.876881,47.87637,0.4,0.0,0.0,0.0,1
0.0,2455064.814,1.684010588235294,3.57,15519.970588235292,55.39391705882353,1311.2194117647061,0.7402611764705883,89.77811764705882,385.11764705882354,54.150705882352945,320.0496588235294,0.25222705882352936,124.00000000000003,1.0,1.0,-0.15823529411764709,290.83856,43.526741,43.52636,0.4,0.0,0.0,0.0,1
0.0,2454970.235,1.227,3.94247,23193.0,1.55334,54.15,0.1765,88.26,713.0,60.99,40.3613,0.3029,2360.6,1.0,1.0,-0.64,296.61633,43.529301,43.5293331,-0.1056,0.0,1.0,0.0,1
0.0,2455213.097,0.1894,4.303,819.5,44.69394,21.53,1.3762,89.95,529.0,18.57,738.0,0.1937,9.0,1.0,1.0,-0.14,289.74466,43.684608,43.68483,-0.74,0.0,0.0,1.0,1
0.0,2455060.501,0.0345,7.299,199.9,13.18974,1.18,1.2669,89.95,189.0,0.3,621.0,0.195,8.4,1.0,1.0,-0.06,286.38165,44.879082,44.87952,3.1,0.0,0.0,1.0,1
0.0,2455016.717,0.9571,0.636,824.0,781.46143,3.69,0.9211,89.95,241.0,0.8,1765.0,0.2619,5.8,1.0,1.0,-0.36,287.03516,44.815739,44.81671,-1.1,0.0,0.0,1.0,1
0.0,2454978.358,0.48704352941176476,2.49,24730.596470588236,24.269014705882352,12.76388235294118,0.23615058823529414,89.28694117647059,548.9176470588235,50.01541176470589,79.03940588235294,0.25709764705882354,212.06588235294112,1.0,1.0,-0.09623529411764706,289.30008,44.828609,44.82829,1.6,0.0,0.0,0.0,1
0.0,2455191.292,0.8575,11.46,79.2,0.37086,0.73,0.9936,89.95,197.0,0.36,155.5,0.2778,8.6,1.0,1.0,-0.58,299.99295,44.88612,44.8858,-1.0,0.0,0.0,1.0,1
0.0,2454966.389,1.252,3.9097,3000.4,0.04905,444.46,0.0525,66.61,3167.0,23775.98,3.15,0.1375,195.7,1.0,1.0,-0.06,300.76859,44.83062,44.8306149,-0.032,0.0,1.0,0.0,1
0.0,2455237.635,0.4038,5.32,136.5,18.06869,1.85,1.1202,89.95,315.0,2.31,540.0,0.2898,10.7,1.0,1.0,0.06,284.03015,44.908718,44.90889,3.2,0.0,0.0,1.0,1
0.0,2454967.727,0.005,10.796,57.6,0.02504,1.17,0.0442,89.89,1559.0,1396.11,2.456,0.2918,24.3,1.0,1.0,-0.16,299.84818,46.068039,46.06865,1.63,0.0,1.0,0.0,1
0.0,2455192.618,0.5818,14.13,223.8,0.87978,1.3,1.2214,89.95,208.0,0.45,230.0,0.2665,7.9,1.0,1.0,-0.18,287.38818,46.139381,46.13913,-0.9,0.0,0.0,1.0,1
1.0,2454971.229,0.7039,3.184,154.6,1.31344,2.23,0.1102,88.24,1047.0,283.97,22.77,0.2981,15.4,1.0,1.0,-0.28,297.88663,46.190578,46.17072,-2.57,0.0,0.0,1.0,1
0.0,2455112.048,70.1733,6.718,13883.0,331.74927,11761.1,1.0503,86.52,594.0,29.44,1088.0,0.208,10.7,1.0,1.0,-0.5,292.70148,48.14328,48.14323,0.69,0.0,0.0,1.0,1
1.0,2454964.791,1.17,2.655,152.2,0.0128,61.97,0.0486,47.19,2917.0,17132.06,1.722,0.2898,23.1,1.0,1.0,-0.14,298.70694,48.10091,48.11525,-45.16,0.0,1.0,0.0,1
1.0,2454964.692,0.235,3.461,67.7,0.19407,0.69,0.0175,83.15,1720.0,2062.08,1.972,0.2327,16.5,1.0,1.0,0.0,289.97064,43.662239,43.66077,-0.34,0.0,1.0,0.0,1
0.0,2454978.44,0.186,10.701,159.0,0.17272,1.25,0.1724,89.41,659.0,44.67,18.1,0.3058,17.7,1.0,1.0,-0.26,294.96277,43.671661,43.671931,-2.09,0.0,1.0,0.0,1
0.0,2455236.34,0.5008,9.557,315.4,3.42587,1.47,1.2129,89.95,198.0,0.36,362.0,0.2375,10.9,1.0,1.0,-0.08,295.03766,43.62122,43.62129,0.3,0.0,0.0,1.0,1
0.0,2455060.347,0.282,3.567,689.0,61.81855,2.4,0.9721,89.95,253.0,0.97,735.0,0.2812,5.8,1.0,1.0,-0.1,295.04797,43.650429,43.64956,1.6,0.0,0.0,1.0,1
1.0,2455065.613,0.5958,6.08,957.0,8.19229,2.87,0.9922,89.95,267.0,1.21,389.0,0.3076,12.2,1.0,1.0,-0.72,295.66922,43.654781,43.65312,0.5,0.0,0.0,1.0,1
0.0,2454966.438,0.663,10.67,156.7,0.02347,1.08,0.0701,80.39,855.0,126.12,3.97,0.2711,13.0,1.0,1.0,-0.2,299.10294,43.69421,43.6937,4.7,0.0,1.0,0.0,1
0.0,2455207.571,1.19,6.1014,29825.0,7.57387,64.56,1.0394,89.83,280.0,1.45,398.4,0.2329,395.7,1.0,1.0,0.1,286.7926,44.968369,44.968347,-0.09,0.0,1.0,0.0,1
0.0,2454987.085,0.827,8.711,147.5,0.15864,6.71,0.3875,88.51,925.0,172.96,31.9,0.2918,10.6,1.0,1.0,0.28,288.5152,44.923229,44.92315,1.3,0.0,1.0,0.0,0
1.0,2454966.177,0.052,1.5931,545.5,3.71322,15.15,0.027,89.64,3257.0,26549.71,8.172,0.1313,50.2,1.0,1.0,-0.1,289.32968,44.974209,44.982781,-18.54,0.0,1.0,0.0,1
0.0,2454968.557,0.728,4.02,190.8,0.24591,1.49,0.0596,84.15,1044.0,281.21,7.15,0.2622,13.1,1.0,1.0,0.0,296.42862,44.980206,44.9794,-2.24,0.0,1.0,0.0,1
0.0,2454998.805,0.1748,5.26,437.0,4.53353,6.16,0.3712,89.95,646.0,41.24,112.8,0.2165,7.9,1.0,1.0,-0.32,289.25467,45.05521,45.05527,-0.66,0.0,0.0,1.0,1
0.0,2455107.905,0.284,2.024,631.0,591.79437,2.42,1.4314,89.95,217.0,0.53,2273.0,0.2921,7.5,1.0,1.0,-0.1,287.56281,46.258438,46.25772,0.3,0.0,0.0,1.0,1
0.0,2454970.284,0.911,5.62958,144960.0,0.95744,70.42,0.0938,87.15,991.0,227.54,18.335,0.2998,959.6,1.0,1.0,-0.58,293.3472,46.25544,46.2553821,-0.1679,0.0,1.0,0.0,1
1.0,2454974.111,0.035,4.649,886.0,3.81464,2.19,0.2141,89.97,407.0,6.47,71.0,0.153,7.4,1.0,1.0,-0.02,294.25906,46.221199,46.2213,-1.9,0.0,1.0,0.0,1
0.0,2455015.16,0.6619682352941176,6.59,8410.003529411766,25.958194941176462,21.082588235294118,0.8293141176470588,89.7435294117647,327.2705882352941,5.148941176470587,286.9708107294117,0.24858235294117648,55.67176470588236,1.0,1.0,-0.10223529411764705,294.53946,46.294769,46.29463,0.94,0.0,0.0,0.0,1
0.0,2455248.078,0.077,5.34,157.9,19.27968,1.7,0.9729,89.95,332.0,2.88,489.4,0.3076,11.5,1.0,1.0,-0.3,295.75208,46.253868,46.25401,-0.1,0.0,0.0,1.0,1
0.0,2454966.522,0.622,12.7364,687450.0,0.12838,283.93,0.0562,81.9,2353.0,7238.22,4.4113,0.2801,3867.7,1.0,1.0,-0.2,297.14346,46.228458,46.22847427,-0.09045,0.0,1.0,0.0,1
0.0,2454990.829,0.5000682352941176,1.73,24120.394117647054,22.488271058823525,17.38729411764706,0.21612588235294122,89.31435294117648,599.0470588235294,115.20941176470589,69.70079529411764,0.2599964705882353,398.42117647058825,1.0,1.0,-0.16694117647058823,297.58429,47.892738,47.89282,-1.6,0.0,0.0,0.0,1
0.0,2454968.966,1.208,4.76313,63022.0,1.91571,69.68,0.17,88.28,740.0,70.73,40.155,0.3071,5902.4,1.0,1.0,-0.46,297.69446,47.87896,47.87894606,-0.0053,0.0,1.0,0.0,1
1.0,2454964.786,0.348,3.943,72.7,0.16198,0.82,0.023,81.49,1648.0,1746.21,2.35,0.2555,21.0,1.0,1.0,0.21,290.25308,47.983318,47.98455,3.48,0.0,1.0,0.0,1
0.0,2455154.779,2.042592941176471,3.74,1780.7152941176469,22.630664,160.26588235294116,0.9162764705882355,89.64917647058824,301.2705882352941,3.7490588235294124,330.1727312117647,0.25473882352941174,21.78,2.0,1.0,-0.14400000000000002,280.2066,43.774288,43.77458,2.0,0.0,0.0,0.0,1
1.0,2454969.151,0.561,14.241,160.3,0.0136,0.79,0.0616,80.36,603.0,31.23,3.35,0.1171,26.2,1.0,1.0,-0.34,281.9617,43.713871,43.71412,-2.27,0.0,1.0,0.0,1
0.0,2454964.651,1.252,1.98818,9782.2,0.33111,41.02,0.0155,54.72,1860.0,2827.5,2.167,0.1914,451.7,2.0,1.0,0.14,283.5701,43.736118,43.7361132,-0.0281,0.0,1.0,0.0,1
0.0,2455158.95,2.4334494117647054,2.57,4747.438823529412,43.376221176470594,646.5569411764706,0.7202976470588234,89.44035294117649,370.0705882352941,10.41294117647059,310.12354941176466,0.2633788235294117,88.27294117647058,1.0,1.0,-0.11376470588235293,287.27939,43.76498,43.76479,-2.3,0.0,0.0,0.0,1
0.0,2455237.339,0.5297,12.17,522.5,1.12962,2.51,0.9847,89.95,277.0,1.4,198.7,0.2946,10.3,1.0,1.0,-0.24,294.31674,43.797642,43.7972,3.2,0.0,0.0,1.0,1
0.0,2454997.928,0.9508,35.472,552.8,0.00216,2.54,0.6264,86.52,281.0,1.46,16.07,0.24,18.3,1.0,1.0,-0.06,295.27673,43.706509,43.70767,-0.2,0.0,0.0,1.0,1
0.0,2455109.731,0.0254,8.481,1267.0,7.73631,2.62,1.1218,89.95,182.0,0.26,473.8,0.1707,35.3,1.0,1.0,-0.2,297.5083,43.710949,43.7111,-0.05,0.0,0.0,1.0,0
0.0,2454965.99,0.684,2.762,45.4,0.26847,0.81,0.0258,77.59,1809.0,2520.53,3.18,0.3032,15.0,1.0,1.0,-0.24,293.79514,45.098499,45.09778,1.68,0.0,1.0,0.0,1
0.0,2454988.054,0.4785599999999999,3.6,12762.18470588235,31.992058000000004,16.21341176470588,0.6521235294117647,89.66388235294119,387.47058823529414,13.061882352941174,209.0537048470588,0.2699517647058824,132.1129411764706,1.0,1.0,-0.12788235294117647,297.73325,45.078861,45.07848,1.3,0.0,0.0,0.0,1
0.0,2455324.064,0.626,10.556,914.6,1.46428,4.27,1.0525,89.84,282.0,1.49,221.6,0.2517,21.9,1.0,1.0,0.42,294.0434,45.139778,45.13987,0.54,0.0,1.0,0.0,0
1.0,2454966.74,1.379,3.148,2019.5,0.07658,75.83,0.0637,73.32,1378.0,853.62,4.81,0.305,28.2,1.0,1.0,0.04,297.94617,45.10014,45.104839,25.56,0.0,1.0,0.0,1
0.0,2454981.671,0.48540235294117656,1.79,21405.88823529412,25.183980823529424,11.956470588235293,0.2531141176470589,89.30858823529411,525.0,33.04882352941176,86.14982458823529,0.24592588235294127,170.35647058823528,1.0,1.0,-0.07470588235294118,290.20685,46.313541,46.31354,1.8,0.0,0.0,0.0,1
1.0,2455110.35,0.4257,3.271,513.4,47.9393,2.47,0.7729,89.95,290.0,1.67,537.0,0.2673,12.4,1.0,1.0,-0.1848235294117647,296.85858,46.30019,46.30025,1.99,0.0,0.0,1.0,1
0.0,2455014.457,0.3116,3.379,465.4,19.0777,2.2,0.4239,89.95,413.0,6.89,209.2,0.2903,6.1,1.0,1.0,0.07,289.87979,46.400139,46.39923,-0.4,0.0,0.0,1.0,1
0.0,2454982.044,0.03,17.856,996.6,0.6854,3.2,1.1546,89.99,248.0,0.89,187.2,0.2826,19.6,1.0,1.0,0.21,294.05762,46.441029,46.44144,-0.09,0.0,1.0,0.0,0
0.0,2454964.685,0.869,3.42771,18157.0,0.70194,22.7,0.0769,86.22,1057.0,294.86,13.189,0.2329,723.3,1.0,1.0,0.1,297.31314,46.448212,46.4482845,-0.1991,0.0,1.0,0.0,1
0.0,2455055.087,0.5836435294117646,3.19,13476.377647058822,29.80436811764706,27.06,0.47319176470588226,89.76811764705882,443.2823529411765,24.33176470588235,176.65531058823532,0.24335764705882354,291.7152941176472,1.0,1.0,-0.14388235294117646,296.40851,47.982121,47.98211,-0.7,0.0,0.0,0.0,1
1.0,2454964.827,0.626,4.29,270.0,0.07932,1.29,0.0151,61.82,1654.0,1775.23,1.325,0.2075,61.4,1.0,1.0,-0.22,289.16986,48.06678,48.06752,-2.6,0.0,1.0,0.0,1
0.0,2455028.21,1.6618047058823529,7.6,12067.957647058824,32.58369352941177,1304.804,0.7705235294117646,89.69458823529413,354.32941176470587,6.777176470588236,285.37670484705876,0.2560505882352941,84.89647058823527,1.0,1.0,-0.12282352941176468,293.14627,48.058331,48.05821,-1.6,0.0,0.0,0.0,1
0.0,2454966.803,0.108,5.735,60.3,0.27642,0.79,0.0596,89.24,1093.0,337.78,8.17,0.3065,18.6,1.0,1.0,-0.88,282.23685,48.154243,48.15442,-0.5,0.0,1.0,0.0,0
1.0,2454974.843,0.1533,3.195,128.9,3.04132,0.94,0.0947,89.95,660.0,44.76,28.2,0.137,7.0,1.0,1.0,0.28,298.62399,43.719471,43.71688,-36.8,0.0,0.0,1.0,1
0.0,2454966.762,0.94,7.089,1741.0,0.01241,8.8,0.0415,59.96,1410.0,933.1,1.877,0.1507,98.6,1.0,1.0,0.22,286.69333,43.869961,43.84669,72.08,0.0,1.0,0.0,1
0.0,2455093.704,0.0845,19.929,317.9,0.41102,2.06,1.0309,89.95,291.0,1.68,144.1,0.3033,18.1,1.0,1.0,-0.1,290.7309,43.87009,43.87063,-0.3,0.0,0.0,1.0,1
0.0,2454968.367,0.146,17.8024,499920.0,0.07569,149.1,0.0896,88.93,1127.0,381.27,7.8091,0.2714,2345.1,1.0,1.0,-0.76,283.98358,45.284752,45.28478699,-0.06181,0.0,1.0,0.0,1
0.0,2454968.679,0.957,138.54,347.5,4e-05,2.03,0.162,34.22,597.0,29.98,1.157386,0.3065,139.4,1.0,1.0,-0.76,285.91354,45.206799,45.206871,0.23,0.0,1.0,0.0,1
0.0,2454965.821,1.026,3.986,46677.0,0.20916,42.1,0.0304,72.06,1664.0,1811.72,3.33,0.3032,890.3,1.0,1.0,-0.16,286.12524,45.276932,45.2769045,0.0541,0.0,1.0,0.0,1
0.0,2455080.618,0.0963,3.182,481.0,103.18423,2.0,1.0227,89.95,247.0,0.88,918.0,0.2871,5.4,1.0,1.0,-0.12,290.58508,45.22105,45.22131,0.1,0.0,0.0,1.0,1
0.0,2454987.903,0.3917,12.751,242.0,1.79475,3.2,1.3552,89.95,322.0,2.53,301.9,0.2907,16.2,1.0,1.0,-0.2,292.87256,45.246151,45.24597,1.03,0.0,0.0,1.0,1
0.0,2455002.295,0.42597882352941174,6.62,17869.758823529402,26.907134941176473,12.037176470588237,0.39564117647058816,89.55741176470589,478.4470588235294,29.105764705882354,147.47227882352942,0.2453235294117647,144.50823529411767,1.0,1.0,-0.11611764705882355,285.59543,46.509666,46.50965,0.08,0.0,0.0,0.0,1
0.0,2455303.673,0.43832117647058827,14.66,39867.32117647059,37.46820741176471,12.346352941176468,1.0501494117647059,89.75976470588236,300.6941176470588,5.262941176470588,407.4807882352941,0.26554235294117645,38.07882352941177,1.0,1.0,-0.19682352941176467,292.40878,46.515259,46.51584,-1.2,0.0,0.0,0.0,1
1.0,2455002.312,1.388,3.7368,83303.0,17.96088,85.77,0.3593,89.56,425.0,7.74,180.1,0.2622,112.6,1.0,1.0,0.0,293.8945,46.592491,46.5931224,-2.12654,0.0,1.0,0.0,1
0.0,2454965.092,1.275,21.79,367.9,0.00631,41.44,0.0354,8.13,1543.0,1338.82,1.288,0.2736,24.2,1.0,1.0,-0.16,295.6026,46.517567,46.51488,-1.7,0.0,1.0,0.0,1
0.0,2454965.651,0.68,9.6022,58776.0,0.03301,59.61,0.0358,70.8,2126.0,4838.14,2.0666,0.2949,1159.5,1.0,1.0,-0.28,297.50803,46.521568,46.5215624,0.01229,0.0,1.0,0.0,1
0.0,2455040.493,0.5468976470588235,2.73,12576.881176470588,25.71273917647058,18.462823529411768,0.4802576470588235,89.76352941176471,445.3176470588235,20.528705882352938,175.46348235294113,0.2409058823529412,192.22470588235294,1.0,1.0,-0.11576470588235292,294.52805,46.608521,46.60855,-0.51,0.0,0.0,0.0,1
1.0,2455314.268,0.1559,4.763,1088.0,35.54317,2.39,1.0423,89.95,193.0,0.32,705.24,0.1951,7.6,1.0,1.0,-0.18,298.26733,48.207458,48.20755,1.5,0.0,0.0,1.0,1
0.0,2455366.844,0.324,15.541,239.3,0.9198,4.24,1.3221,89.91,387.0,5.32,217.7,0.3083,12.7,1.0,1.0,0.02,283.54834,48.388931,48.38852,1.8,0.0,1.0,0.0,1
0.0,2454965.044,0.924,15.47,2046.1,0.00194,8.24,0.0454,24.96,1710.0,2017.35,1.019229,0.3183,662.9,1.0,1.0,-0.38,291.85208,48.319561,48.319434,-0.12,0.0,1.0,0.0,1
0.0,2455264.815,0.41858823529411765,4.94,40027.91882352941,23.85967705882353,12.043764705882353,1.0033611764705883,89.83058823529412,317.67058823529413,6.010588235294119,354.78228235294114,0.2642541176470588,41.40117647058823,1.0,1.0,-0.17964705882352938,281.81027,48.420395,48.42026,-1.1,0.0,0.0,0.0,1
1.0,2454965.086,1.253,2.2272,1660.6,0.09168,44.46,0.0224,49.19,1941.0,3353.78,1.917,0.26,66.9,1.0,1.0,0.24,292.21179,43.831848,43.831775,6.3,0.0,1.0,0.0,1
